,Unnamed: 0,ACCESS,ACR,나이,BATH,침실 수,BLD,COW,월 전기료,FESRP,FKITP,FPARC,FSCHP,FTAXP,월 가스비,HHL,HHT,가계 소득,LANX,결혼 상태,MV,자녀 수,R18,R65,RAC1P,방 수,RWAT,SCH,SCHL,SEX,주택 가격비교
2369,2456,1.0,1.0,59,1.0,2.0,2.0,1,180.0,0,0.0,0,0,0.0,20.0,1.0,6.0,50000.0,2,3,7.0,0.0,0.0,0.0,1,7.0,1.0,1,16,2,0.0
2370,2457,1.0,1.0,40,1.0,3.0,2.0,1,180.0,0,0.0,3,0,0.0,30.0,1.0,1.0,113700.0,2,1,5.0,2.0,1.0,0.0,9,4.0,1.0,1,16,1,0.0
2371,2458,1.0,1.0,42,1.0,3.0,2.0,1,180.0,0,0.0,3,0,0.0,30.0,1.0,1.0,113700.0,2,1,5.0,2.0,1.0,0.0,1,4.0,1.0,2,19,2,0.0
2372,2459,1.0,1.0,9,1.0,3.0,2.0,0,180.0,0,0.0,3,0,0.0,30.0,1.0,1.0,113700.0,2,5,5.0,2.0,1.0,0.0,1,4.0,1.0,2,6,2,0.0
2373,2460,1.0,1.0,3,1.0,3.0,2.0,0,180.0,0,0.0,3,0,0.0,30.0,1.0,1.0,113700.0,0,5,5.0,2.0,1.0,0.0,1,4.0,1.0,1,1,1,0.0
2374,2465,1.0,1.0,36,1.0,3.0,2.0,1,150.0,0,0.0,4,0,1.0,3.0,1.0,1.0,96000.0,2,1,2.0,0.0,0.0,0.0,1,6.0,1.0,1,16,1,0.0
2375,2466,1.0,1.0,36,1.0,3.0,2.0,1,150.0,0,0.0,4,0,1.0,3.0,1.0,1.0,96000.0,2,1,2.0,0.0,0.0,0.0,1,6.0,1.0,1,16,2,0.0
2376,2467,1.0,2.0,75,1.0,2.0,2.0,6,200.0,0,0.0,4,0,0.0,30.0,1.0,1.0,61200.0,2,1,6.0,0.0,0.0,2.0,1,7.0,1.0,1,16,1,1.0
2377,2468,1.0,2.0,71,1.0,2.0,2.0,0,200.0,0,0.0,4,1,0.0,30.0,1.0,1.0,61200.0,2,1,6.0,0.0,0.0,2.0,1,7.0,1.0,1,16,2,1.0
2378,2469,1.0,1.0,31,1.0,3.0,2.0,0,90.0,0,0.0,3,0,0.0,60.0,1.0,1.0,40100.0,2,1,4.0,3.0,1.0,0.0,1,5.0,1.0,1,16,2,0.0
2379,2470,1.0,1.0,32,1.0,3.0,2.0,1,90.0,0,0.0,3,0,0.0,60.0,1.0,1.0,40100.0,2,1,4.0,3.0,1.0,0.0,9,5.0,1.0,1,16,1,0.0
2380,2471,1.0,1.0,9,1.0,3.0,2.0,0,90.0,0,0.0,3,0,0.0,60.0,1.0,1.0,40100.0,2,5,4.0,3.0,1.0,0.0,9,5.0,1.0,2,6,1,0.0
2381,2472,1.0,1.0,6,1.0,3.0,2.0,0,90.0,0,0.0,3,0,0.0,60.0,1.0,1.0,40100.0,2,5,4.0,3.0,1.0,0.0,9,5.0,1.0,2,3,1,0.0
2382,2473,1.0,1.0,3,1.0,3.0,2.0,0,90.0,0,0.0,3,0,0.0,60.0,1.0,1.0,40100.0,0,5,4.0,3.0,1.0,0.0,9,5.0,1.0,1,1,2,0.0
2383,2474,1.0,2.0,60,1.0,3.0,2.0,1,350.0,0,0.0,4,0,0.0,30.0,1.0,1.0,269100.0,2,1,5.0,0.0,0.0,1.0,1,7.0,1.0,1,21,1,1.0
2384,2475,1.0,2.0,57,1.0,3.0,2.0,7,350.0,0,0.0,4,0,0.0,30.0,1.0,1.0,269100.0,2,1,5.0,0.0,0.0,1.0,1,7.0,1.0,1,23,2,1.0
2385,2476,1.0,2.0,84,1.0,3.0,2.0,1,350.0,0,0.0,4,0,0.0,30.0,1.0,1.0,269100.0,2,2,5.0,0.0,0.0,1.0,1,7.0,1.0,1,19,2,1.0
2386,2477,1.0,3.0,84,1.0,4.0,2.0,0,250.0,0,0.0,2,0,0.0,3.0,1.0,1.0,27700.0,2,1,5.0,2.0,1.0,2.0,3,8.0,1.0,1,13,1,1.0
2387,2478,1.0,3.0,76,1.0,4.0,2.0,0,250.0,0,0.0,2,0,0.0,3.0,1.0,1.0,27700.0,2,1,5.0,2.0,1.0,2.0,3,8.0,1.0,1,13,2,1.0
2388,2479,1.0,3.0,12,1.0,4.0,2.0,0,250.0,0,0.0,2,0,0.0,3.0,1.0,1.0,27700.0,2,5,5.0,2.0,1.0,2.0,3,8.0,1.0,2,8,1,1.0
2389,2480,1.0,3.0,8,1.0,4.0,2.0,0,250.0,0,0.0,2,0,0.0,3.0,1.0,1.0,27700.0,2,5,5.0,2.0,1.0,2.0,3,8.0,1.0,2,4,1,1.0
2390,2481,1.0,1.0,41,1.0,3.0,2.0,3,140.0,0,0.0,2,0,1.0,70.0,1.0,1.0,69000.0,2,1,2.0,1.0,1.0,0.0,1,6.0,1.0,1,16,1,0.0
2391,2482,1.0,1.0,50,1.0,3.0,2.0,1,140.0,0,0.0,2,0,1.0,70.0,1.0,1.0,69000.0,2,1,2.0,1.0,1.0,0.0,1,6.0,1.0,1,22,2,0.0
2392,2483,1.0,1.0,6,1.0,3.0,2.0,0,140.0,0,0.0,2,0,1.0,70.0,1.0,1.0,69000.0,2,5,2.0,1.0,1.0,0.0,1,6.0,1.0,2,4,1,0.0
2393,2484,1.0,3.0,63,1.0,3.0,2.0,0,100.0,0,0.0,4,0,0.0,3.0,1.0,1.0,54000.0,2,1,7.0,0.0,0.0,1.0,1,6.0,1.0,1,22,2,0.0
2394,2485,1.0,3.0,67,1.0,3.0,2.0,0,100.0,0,0.0,4,0,0.0,3.0,1.0,1.0,54000.0,2,1,7.0,0.0,0.0,1.0,1,6.0,1.0,1,21,1,0.0
2395,2486,1.0,3.0,64,1.0,5.0,2.0,1,300.0,0,0.0,1,0,0.0,3.0,1.0,1.0,166500.0,2,1,5.0,1.0,1.0,1.0,3,16.0,1.0,1,21,2,1.0
2396,2487,1.0,3.0,63,1.0,5.0,2.0,5,300.0,1,0.0,1,1,0.0,3.0,1.0,1.0,166500.0,2,1,5.0,1.0,1.0,1.0,1,16.0,1.0,1,19,1,1.0
2397,2488,1.0,3.0,33,1.0,5.0,2.0,1,300.0,1,0.0,1,1,0.0,3.0,1.0,1.0,166500.0,2,1,5.0,1.0,1.0,1.0,3,16.0,1.0,1,17,1,1.0
2398,2489,1.0,3.0,93,1.0,5.0,2.0,0,300.0,1,0.0,1,1,0.0,3.0,1.0,1.0,166500.0,2,2,5.0,1.0,1.0,1.0,3,16.0,1.0,1,1,1,1.0
2399,2490,1.0,3.0,3,1.0,5.0,2.0,0,300.0,0,0.0,1,1,0.0,3.0,1.0,1.0,166500.0,0,5,5.0,1.0,1.0,1.0,3,16.0,1.0,1,2,1,1.0
2400,2491,1.0,3.0,31,1.0,5.0,2.0,1,300.0,1,0.0,1,1,0.0,3.0,1.0,1.0,166500.0,2,1,5.0,1.0,1.0,1.0,3,16.0,1.0,1,20,2,1.0
2401,2492,1.0,3.0,72,1.0,3.0,2.0,0,60.0,0,0.0,4,0,1.0,30.0,1.0,1.0,29100.0,2,1,7.0,0.0,0.0,2.0,1,6.0,1.0,1,16,2,1.0
2402,2493,1.0,3.0,74,1.0,3.0,2.0,0,60.0,0,0.0,4,0,1.0,30.0,1.0,1.0,29100.0,2,1,7.0,0.0,0.0,2.0,9,6.0,1.0,1,14,1,1.0
2403,2494,1.0,1.0,54,1.0,3.0,2.0,3,150.0,0,0.0,4,0,1.0,100.0,1.0,1.0,102000.0,2,1,1.0,0.0,0.0,0.0,1,6.0,1.0,1,20,1,1.0
2404,2495,1.0,1.0,59,1.0,3.0,2.0,3,150.0,0,0.0,4,0,1.0,100.0,1.0,1.0,102000.0,2,1,1.0,0.0,0.0,0.0,1,6.0,1.0,1,21,2,1.0
2405,2496,1.0,1.0,66,1.0,2.0,2.0,1,150.0,0,0.0,4,0,0.0,20.0,1.0,1.0,52500.0,2,1,5.0,0.0,0.0,1.0,1,4.0,1.0,1,19,1,0.0
2406,2497,1.0,1.0,64,1.0,2.0,2.0,0,150.0,0,0.0,4,0,0.0,20.0,1.0,1.0,52500.0,2,1,5.0,0.0,0.0,1.0,1,4.0,1.0,1,18,2,0.0
2407,2498,1.0,1.0,56,1.0,5.0,2.0,5,170.0,0,0.0,4,0,0.0,50.0,1.0,1.0,130000.0,2,1,4.0,0.0,0.0,0.0,1,10.0,1.0,1,19,1,1.0
2408,2499,1.0,1.0,58,1.0,5.0,2.0,1,170.0,0,0.0,4,0,0.0,50.0,1.0,1.0,130000.0,2,1,4.0,0.0,0.0,0.0,1,10.0,1.0,1,19,2,1.0
2409,2500,1.0,3.0,53,1.0,3.0,2.0,0,200.0,0,0.0,4,0,0.0,100.0,1.0,1.0,40390.0,2,1,5.0,0.0,0.0,0.0,1,7.0,1.0,1,16,2,0.0
2410,2501,1.0,3.0,61,1.0,3.0,2.0,2,200.0,1,0.0,4,1,0.0,100.0,1.0,1.0,40390.0,2,1,5.0,0.0,0.0,0.0,1,7.0,1.0,1,16,1,0.0
2411,2502,1.0,3.0,31,1.0,3.0,2.0,0,200.0,1,0.0,4,1,0.0,100.0,1.0,1.0,40390.0,2,5,5.0,0.0,0.0,0.0,1,7.0,1.0,1,16,1,0.0
2412,2503,1.0,1.0,50,1.0,3.0,2.0,7,150.0,0,0.0,2,0,1.0,60.0,4.0,1.0,48000.0,1,1,4.0,2.0,1.0,0.0,6,4.0,1.0,1,21,1,1.0
2413,2504,1.0,1.0,47,1.0,3.0,2.0,0,150.0,0,0.0,2,0,1.0,60.0,4.0,1.0,48000.0,1,1,4.0,2.0,1.0,0.0,6,4.0,1.0,1,21,2,1.0
2414,2505,1.0,1.0,15,1.0,3.0,2.0,0,150.0,0,0.0,2,0,1.0,60.0,4.0,1.0,48000.0,1,5,4.0,2.0,1.0,0.0,6,4.0,1.0,2,11,2,1.0
2415,2506,1.0,1.0,14,1.0,3.0,2.0,0,150.0,0,0.0,2,0,1.0,60.0,4.0,1.0,48000.0,1,5,4.0,2.0,1.0,0.0,6,4.0,1.0,2,10,2,1.0
2416,2507,2.0,3.0,67,1.0,1.0,2.0,1,130.0,0,0.0,0,0,0.0,3.0,1.0,6.0,39000.0,2,2,5.0,0.0,0.0,1.0,1,5.0,1.0,1,18,2,1.0
2417,2508,1.0,1.0,54,1.0,4.0,2.0,7,200.0,0,1.0,4,0,0.0,250.0,1.0,1.0,78000.0,2,1,5.0,0.0,0.0,0.0,1,8.0,1.0,1,16,1,1.0
2418,2509,1.0,1.0,54,1.0,4.0,2.0,1,200.0,0,1.0,4,0,0.0,250.0,1.0,1.0,78000.0,2,1,5.0,0.0,0.0,0.0,1,8.0,1.0,1,16,2,1.0
2419,2510,3.0,1.0,54,1.0,4.0,2.0,1,100.0,0,0.0,4,0,0.0,30.0,1.0,1.0,80500.0,2,1,6.0,0.0,0.0,0.0,8,8.0,1.0,1,13,1,0.0
2420,2511,3.0,1.0,54,1.0,4.0,2.0,4,100.0,0,0.0,4,0,0.0,30.0,1.0,1.0,80500.0,2,1,6.0,0.0,0.0,0.0,9,8.0,1.0,1,17,2,0.0
2421,2512,3.0,1.0,33,1.0,4.0,2.0,0,100.0,0,0.0,4,0,0.0,30.0,1.0,1.0,80500.0,2,5,6.0,0.0,0.0,0.0,9,8.0,1.0,1,13,1,0.0
2422,2513,3.0,1.0,72,1.0,3.0,2.0,1,200.0,0,0.0,0,0,0.0,30.0,1.0,6.0,8400.0,2,3,3.0,0.0,0.0,1.0,9,5.0,1.0,1,12,2,0.0
2423,2514,1.0,2.0,58,1.0,3.0,2.0,1,200.0,0,0.0,4,0,0.0,3.0,1.0,1.0,124300.0,2,1,5.0,0.0,0.0,0.0,1,7.0,1.0,1,16,2,1.0
2424,2515,1.0,2.0,58,1.0,3.0,2.0,1,200.0,0,0.0,4,0,0.0,3.0,1.0,1.0,124300.0,2,1,5.0,0.0,0.0,0.0,1,7.0,1.0,1,16,1,1.0
2425,2518,1.0,1.0,35,1.0,3.0,2.0,1,150.0,0,0.0,3,0,0.0,130.0,1.0,1.0,30000.0,2,1,4.0,2.0,1.0,0.0,1,5.0,1.0,1,20,1,0.0
2426,2519,1.0,1.0,33,1.0,3.0,2.0,0,150.0,0,0.0,3,0,0.0,130.0,1.0,1.0,30000.0,2,1,4.0,2.0,1.0,0.0,1,5.0,1.0,1,20,2,0.0
2427,2520,1.0,1.0,9,1.0,3.0,2.0,0,150.0,0,0.0,3,0,0.0,130.0,1.0,1.0,30000.0,2,5,4.0,2.0,1.0,0.0,1,5.0,1.0,2,5,2,0.0
2428,2521,1.0,1.0,2,1.0,3.0,2.0,0,150.0,0,0.0,3,0,0.0,130.0,1.0,1.0,30000.0,0,5,4.0,2.0,1.0,0.0,1,5.0,1.0,0,0,1,0.0
2429,2522,3.0,1.0,63,1.0,3.0,2.0,0,170.0,0,0.0,0,0,0.0,30.0,1.0,4.0,32940.0,2,3,7.0,0.0,0.0,0.0,9,5.0,1.0,1,18,1,0.0
2430,2523,1.0,1.0,66,1.0,3.0,2.0,0,80.0,0,0.0,4,0,0.0,90.0,1.0,1.0,96700.0,2,1,3.0,0.0,0.0,2.0,1,8.0,1.0,1,16,2,1.0
2431,2524,1.0,1.0,70,1.0,3.0,2.0,1,80.0,0,0.0,4,0,0.0,90.0,1.0,1.0,96700.0,2,1,3.0,0.0,0.0,2.0,1,8.0,1.0,1,11,1,1.0
2432,2525,1.0,1.0,66,1.0,3.0,2.0,0,120.0,0,0.0,4,0,0.0,200.0,1.0,1.0,32000.0,2,1,5.0,0.0,0.0,2.0,1,9.0,1.0,1,20,2,1.0
2433,2526,1.0,1.0,73,1.0,3.0,2.0,0,120.0,0,0.0,4,0,0.0,200.0,1.0,1.0,32000.0,2,1,5.0,0.0,0.0,2.0,1,9.0,1.0,1,21,1,1.0
2434,2527,1.0,1.0,93,1.0,3.0,2.0,0,120.0,0,0.0,4,0,0.0,200.0,1.0,1.0,32000.0,2,2,5.0,0.0,0.0,2.0,1,9.0,1.0,1,19,2,1.0
2435,2528,1.0,1.0,31,1.0,3.0,2.0,1,120.0,1,0.0,1,1,0.0,40.0,1.0,2.0,49800.0,2,4,4.0,1.0,1.0,0.0,1,4.0,1.0,1,16,1,1.0
2436,2529,1.0,1.0,4,1.0,3.0,2.0,0,120.0,0,0.0,1,1,0.0,40.0,1.0,2.0,49800.0,0,5,4.0,1.0,1.0,0.0,1,4.0,1.0,1,1,1,1.0
2437,2530,1.0,1.0,80,1.0,2.0,2.0,0,110.0,0,0.0,0,0,0.0,30.0,1.0,7.0,42800.0,2,3,3.0,0.0,0.0,2.0,1,5.0,1.0,1,19,2,0.0
2438,2531,1.0,1.0,76,1.0,2.0,2.0,0,110.0,0,0.0,0,0,0.0,30.0,1.0,7.0,42800.0,2,3,3.0,0.0,0.0,2.0,1,5.0,1.0,1,24,2,0.0
2439,2532,1.0,1.0,31,1.0,4.0,2.0,2,350.0,0,0.0,3,0,0.0,80.0,1.0,1.0,100000.0,2,1,2.0,2.0,1.0,0.0,1,6.0,1.0,1,24,1,1.0
2440,2533,1.0,1.0,31,1.0,4.0,2.0,2,350.0,0,0.0,3,0,0.0,80.0,1.0,1.0,100000.0,2,1,2.0,2.0,1.0,0.0,1,6.0,1.0,1,20,2,1.0
2441,2534,1.0,1.0,2,1.0,4.0,2.0,0,350.0,0,0.0,3,0,0.0,80.0,1.0,1.0,100000.0,0,5,2.0,2.0,1.0,0.0,1,6.0,1.0,0,0,2,1.0
2442,2535,1.0,1.0,11,1.0,4.0,2.0,0,350.0,0,0.0,3,0,0.0,80.0,1.0,1.0,100000.0,2,5,2.0,2.0,1.0,0.0,1,6.0,1.0,2,8,1,1.0
2443,2536,1.0,2.0,61,1.0,3.0,2.0,1,230.0,1,0.0,4,0,0.0,80.0,1.0,1.0,94700.0,2,1,5.0,0.0,0.0,0.0,1,13.0,1.0,1,19,2,1.0
2444,2537,1.0,2.0,62,1.0,3.0,2.0,0,230.0,0,0.0,4,0,0.0,80.0,1.0,1.0,94700.0,2,1,5.0,0.0,0.0,0.0,1,13.0,1.0,1,16,1,1.0
2445,2538,1.0,1.0,74,1.0,3.0,2.0,3,110.0,0,0.0,4,0,0.0,3.0,1.0,1.0,87400.0,2,1,5.0,0.0,0.0,2.0,1,8.0,1.0,1,20,1,1.0
2446,2539,1.0,1.0,66,1.0,3.0,2.0,1,110.0,0,0.0,4,0,0.0,3.0,1.0,1.0,87400.0,2,1,5.0,0.0,0.0,2.0,1,8.0,1.0,1,20,2,1.0
2447,2540,1.0,3.0,57,1.0,3.0,2.0,1,270.0,0,0.0,4,0,0.0,3.0,1.0,1.0,85000.0,2,1,5.0,0.0,0.0,0.0,1,7.0,1.0,1,16,1,1.0
2448,2541,1.0,3.0,59,1.0,3.0,2.0,7,270.0,0,0.0,4,0,0.0,3.0,1.0,1.0,85000.0,2,1,5.0,0.0,0.0,0.0,1,7.0,1.0,1,14,2,1.0
2449,2542,1.0,1.0,24,1.0,2.0,2.0,1,20.0,0,0.0,4,0,0.0,40.0,2.0,2.0,48000.0,1,5,5.0,0.0,0.0,0.0,8,3.0,1.0,1,20,1,0.0
2450,2543,1.0,1.0,60,1.0,2.0,2.0,1,20.0,0,0.0,4,0,0.0,40.0,2.0,2.0,48000.0,1,1,5.0,0.0,0.0,0.0,8,3.0,1.0,1,1,1,0.0
2451,2544,1.0,1.0,45,1.0,2.0,2.0,1,20.0,0,0.0,4,0,0.0,40.0,2.0,2.0,48000.0,1,1,5.0,0.0,0.0,0.0,8,3.0,1.0,1,1,2,0.0
2452,2545,1.0,1.0,62,1.0,4.0,2.0,2,230.0,0,0.0,4,0,0.0,3.0,1.0,1.0,168000.0,2,1,6.0,0.0,0.0,1.0,1,7.0,1.0,1,22,2,1.0
2453,2546,1.0,1.0,65,1.0,4.0,2.0,2,230.0,0,0.0,4,0,0.0,3.0,1.0,1.0,168000.0,2,1,6.0,0.0,0.0,1.0,3,7.0,1.0,1,22,1,1.0
2454,2547,3.0,2.0,85,1.0,3.0,2.0,0,90.0,0,0.0,0,0,0.0,60.0,1.0,6.0,14800.0,2,2,7.0,0.0,0.0,1.0,1,5.0,1.0,1,18,2,1.0
2455,2548,1.0,1.0,38,1.0,3.0,2.0,1,100.0,0,0.0,3,0,0.0,70.0,1.0,3.0,75000.0,2,4,4.0,3.0,1.0,0.0,2,7.0,1.0,1,21,2,0.0
2456,2549,1.0,1.0,17,1.0,3.0,2.0,0,100.0,0,0.0,3,0,0.0,70.0,1.0,3.0,75000.0,2,5,4.0,3.0,1.0,0.0,2,7.0,1.0,3,14,1,0.0
2457,2550,1.0,1.0,2,1.0,3.0,2.0,0,100.0,0,0.0,3,0,0.0,70.0,1.0,3.0,75000.0,0,5,4.0,3.0,1.0,0.0,2,7.0,1.0,0,0,1,0.0
2458,2551,1.0,1.0,1,1.0,3.0,2.0,0,100.0,0,0.0,3,0,0.0,70.0,1.0,3.0,75000.0,0,5,4.0,3.0,1.0,0.0,2,7.0,1.0,0,0,1,0.0
2459,2552,1.0,2.0,39,1.0,3.0,2.0,6,150.0,0,0.0,2,0,1.0,3.0,1.0,1.0,75400.0,2,1,4.0,2.0,1.0,0.0,1,4.0,1.0,1,20,1,0.0
2460,2553,1.0,2.0,38,1.0,3.0,2.0,1,150.0,0,0.0,2,0,1.0,3.0,1.0,1.0,75400.0,2,1,4.0,2.0,1.0,0.0,1,4.0,1.0,1,20,2,0.0
2461,2554,1.0,2.0,17,1.0,3.0,2.0,0,150.0,0,0.0,2,0,1.0,3.0,1.0,1.0,75400.0,2,5,4.0,2.0,1.0,0.0,1,4.0,1.0,2,16,2,0.0
2462,2555,1.0,2.0,14,1.0,3.0,2.0,0,150.0,0,0.0,2,0,1.0,3.0,1.0,1.0,75400.0,2,5,4.0,2.0,1.0,0.0,1,4.0,1.0,2,12,2,0.0
2463,2556,1.0,1.0,93,1.0,5.0,2.0,0,70.0,0,0.0,4,0,0.0,180.0,1.0,3.0,48860.0,2,2,7.0,0.0,0.0,2.0,1,9.0,1.0,1,16,2,0.0
2464,2557,1.0,1.0,68,1.0,5.0,2.0,1,70.0,0,0.0,4,0,0.0,180.0,1.0,3.0,48860.0,2,3,7.0,0.0,0.0,2.0,1,9.0,1.0,1,16,2,0.0
2465,2558,1.0,1.0,64,1.0,3.0,2.0,6,100.0,0,0.0,4,0,0.0,70.0,1.0,1.0,82810.0,2,1,7.0,0.0,0.0,0.0,1,9.0,1.0,1,19,1,1.0
2466,2559,1.0,1.0,56,1.0,3.0,2.0,0,100.0,0,0.0,4,0,0.0,70.0,1.0,1.0,82810.0,2,1,7.0,0.0,0.0,0.0,1,9.0,1.0,1,18,2,1.0
2467,2560,1.0,1.0,62,1.0,3.0,2.0,1,90.0,0,0.0,2,0,0.0,3.0,1.0,3.0,24600.0,2,2,5.0,1.0,1.0,0.0,9,5.0,1.0,1,17,2,0.0
2468,2561,1.0,1.0,16,1.0,3.0,2.0,0,90.0,0,0.0,2,0,0.0,3.0,1.0,3.0,24600.0,2,5,5.0,1.0,1.0,0.0,9,5.0,1.0,2,13,2,0.0
2469,2562,1.0,1.0,69,1.0,3.0,2.0,1,170.0,0,0.0,4,0,0.0,40.0,1.0,1.0,58810.0,2,1,1.0,0.0,0.0,2.0,1,5.0,1.0,1,22,1,1.0
2470,2563,1.0,1.0,72,1.0,3.0,2.0,0,170.0,0,0.0,4,0,0.0,40.0,1.0,1.0,58810.0,2,1,1.0,0.0,0.0,2.0,1,5.0,1.0,1,21,2,1.0
2471,2564,3.0,1.0,43,1.0,1.0,2.0,1,400.0,0,0.0,0,0,0.0,3.0,1.0,4.0,16000.0,2,3,4.0,0.0,0.0,0.0,1,2.0,1.0,1,19,1,1.0
2472,2565,3.0,2.0,73,1.0,3.0,2.0,0,150.0,0,0.0,0,0,1.0,3.0,1.0,6.0,20200.0,2,2,6.0,0.0,0.0,1.0,1,6.0,1.0,1,19,2,0.0
2473,2566,1.0,3.0,72,1.0,3.0,2.0,0,400.0,1,0.0,4,0,1.0,3.0,1.0,1.0,23700.0,2,1,7.0,0.0,0.0,2.0,1,12.0,1.0,1,21,1,1.0
2474,2567,1.0,3.0,69,1.0,3.0,2.0,0,400.0,1,0.0,4,0,1.0,3.0,1.0,1.0,23700.0,2,1,7.0,0.0,0.0,2.0,1,12.0,1.0,1,18,2,1.0
2475,2568,1.0,2.0,55,1.0,3.0,2.0,1,110.0,0,0.0,4,0,0.0,3.0,1.0,1.0,49000.0,2,1,4.0,0.0,0.0,0.0,1,6.0,1.0,1,16,1,0.0
2476,2569,1.0,2.0,58,1.0,3.0,2.0,1,110.0,0,0.0,4,0,0.0,3.0,1.0,1.0,49000.0,2,1,4.0,0.0,0.0,0.0,1,6.0,1.0,1,17,2,0.0
2477,2570,1.0,1.0,43,1.0,4.0,2.0,1,130.0,0,0.0,2,0,0.0,70.0,2.0,1.0,60600.0,1,1,5.0,1.0,1.0,0.0,1,7.0,1.0,1,7,2,0.0
2478,2571,1.0,1.0,51,1.0,4.0,2.0,1,130.0,0,0.0,2,0,0.0,70.0,2.0,1.0,60600.0,1,1,5.0,1.0,1.0,0.0,1,7.0,1.0,1,19,1,0.0
2479,2572,1.0,1.0,21,1.0,4.0,2.0,1,130.0,0,0.0,2,0,0.0,70.0,2.0,1.0,60600.0,1,5,5.0,1.0,1.0,0.0,1,7.0,1.0,1,18,1,0.0
2480,2573,1.0,1.0,18,1.0,4.0,2.0,0,130.0,0,0.0,2,0,0.0,70.0,2.0,1.0,60600.0,1,5,5.0,1.0,1.0,0.0,1,7.0,1.0,2,18,1,0.0
2481,2574,1.0,1.0,10,1.0,4.0,2.0,0,130.0,0,0.0,2,0,0.0,70.0,2.0,1.0,60600.0,1,5,5.0,1.0,1.0,0.0,1,7.0,1.0,2,6,2,0.0
2482,2575,1.0,2.0,61,1.0,3.0,2.0,1,70.0,0,0.0,4,0,0.0,100.0,1.0,1.0,112000.0,2,1,6.0,0.0,0.0,0.0,1,8.0,1.0,1,18,2,1.0
2483,2576,1.0,2.0,62,1.0,3.0,2.0,1,70.0,0,0.0,4,0,0.0,100.0,1.0,1.0,112000.0,2,1,6.0,0.0,0.0,0.0,9,8.0,1.0,1,20,1,1.0
2484,2580,1.0,1.0,62,1.0,3.0,2.0,1,90.0,0,0.0,4,0,0.0,40.0,1.0,1.0,126700.0,2,1,4.0,0.0,0.0,0.0,1,5.0,1.0,2,20,2,0.0
2485,2581,1.0,1.0,63,1.0,3.0,2.0,1,90.0,0,0.0,4,0,0.0,40.0,1.0,1.0,126700.0,2,1,4.0,0.0,0.0,0.0,1,5.0,1.0,1,20,1,0.0
2486,2582,1.0,1.0,64,1.0,3.0,2.0,4,340.0,0,0.0,0,0,0.0,50.0,1.0,6.0,58600.0,2,3,3.0,0.0,0.0,0.0,3,9.0,1.0,1,22,2,1.0
2487,2583,1.0,1.0,41,1.0,4.0,2.0,5,120.0,0,0.0,2,0,1.0,40.0,1.0,1.0,107000.0,2,1,4.0,3.0,1.0,0.0,3,7.0,1.0,1,21,2,0.0
2488,2584,1.0,1.0,39,1.0,4.0,2.0,5,120.0,0,0.0,2,0,1.0,40.0,1.0,1.0,107000.0,2,1,4.0,3.0,1.0,0.0,3,7.0,1.0,1,20,1,0.0
2489,2585,1.0,1.0,17,1.0,4.0,2.0,0,120.0,0,0.0,2,0,1.0,40.0,1.0,1.0,107000.0,2,5,4.0,3.0,1.0,0.0,3,7.0,1.0,2,13,1,0.0
2490,2586,1.0,1.0,13,1.0,4.0,2.0,0,120.0,0,0.0,2,0,1.0,40.0,1.0,1.0,107000.0,2,5,4.0,3.0,1.0,0.0,3,7.0,1.0,2,10,1,0.0
2491,2587,1.0,1.0,7,1.0,4.0,2.0,0,120.0,0,0.0,2,0,1.0,40.0,1.0,1.0,107000.0,2,5,4.0,3.0,1.0,0.0,3,7.0,1.0,2,5,1,0.0
2492,2588,1.0,2.0,40,1.0,3.0,2.0,1,200.0,0,0.0,4,0,0.0,3.0,1.0,1.0,96000.0,2,1,4.0,0.0,0.0,0.0,3,5.0,1.0,1,21,2,1.0
2493,2589,1.0,2.0,42,1.0,3.0,2.0,1,200.0,0,0.0,4,0,0.0,3.0,1.0,1.0,96000.0,2,1,4.0,0.0,0.0,0.0,3,5.0,1.0,1,19,1,1.0
2494,2590,1.0,2.0,64,1.0,3.0,2.0,0,190.0,0,0.0,4,0,0.0,50.0,2.0,1.0,57800.0,1,1,4.0,0.0,0.0,0.0,1,8.0,1.0,1,19,1,1.0
2495,2591,1.0,2.0,61,1.0,3.0,2.0,2,190.0,0,0.0,4,0,0.0,50.0,2.0,1.0,57800.0,2,1,4.0,0.0,0.0,0.0,3,8.0,1.0,1,13,2,1.0
2496,2592,1.0,2.0,22,1.0,3.0,2.0,1,190.0,0,0.0,4,0,0.0,50.0,2.0,1.0,57800.0,2,1,4.0,0.0,0.0,0.0,3,8.0,1.0,1,16,1,1.0
2497,2593,1.0,2.0,20,1.0,3.0,2.0,1,190.0,0,0.0,4,1,0.0,50.0,2.0,1.0,57800.0,2,5,4.0,0.0,0.0,0.0,3,8.0,1.0,1,16,2,1.0
2498,2594,1.0,2.0,18,1.0,3.0,2.0,0,190.0,0,0.0,4,0,0.0,50.0,2.0,1.0,57800.0,2,1,4.0,0.0,0.0,0.0,5,8.0,1.0,1,1,2,1.0
2499,2595,1.0,1.0,44,1.0,2.0,2.0,1,240.0,0,0.0,2,0,0.0,40.0,1.0,1.0,54000.0,2,1,4.0,2.0,1.0,0.0,1,6.0,1.0,1,18,1,0.0
